experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp2_fleet_sensitivity,P2_K15,14,P2,15,1.0,25.0,2.8059886521772817,4.445983030460837,4.445983030460837,0.9595782073813708,0.9859402460456942,0.9964850615114236,0.1007145123795071,0.1707362275434225,0.0,0,0.0,569,0,56
exp2_fleet_sensitivity,P2_K15,15,P2,15,1.0,25.0,2.779069641670441,4.308316339323155,4.308316339323155,0.9581151832460733,0.9930191972076788,1.0,0.0973169497725529,0.1596702501384651,0.0,0,0.0,573,0,57
exp2_fleet_sensitivity,P2_K15,16,P2,15,1.0,25.0,2.8459495971591307,4.551150699351694,4.551150699351694,0.9463327370304114,0.9874776386404294,0.996422182468694,0.0975796206829683,0.2107226705527759,0.0,0,0.0,559,0,58
exp2_fleet_sensitivity,P2_K15,17,P2,15,1.0,25.0,2.89111352157906,4.600048498503555,4.600048498503555,0.9498269896193772,0.9965397923875432,1.0,0.1000971510923409,0.1795534851388238,0.0,0,0.0,578,0,59
exp2_fleet_sensitivity,P2_K15,18,P2,15,1.0,25.0,2.8504398060235903,4.397905137798688,4.397905137798688,0.9482758620689656,0.9827586206896552,0.9948275862068966,0.1033255696479056,0.1945214120244202,0.0,0,0.0,580,0,60
exp2_fleet_sensitivity,P2_K15,19,P2,15,1.0,25.0,2.7652075790630084,4.1514083069443615,4.1514083069443615,0.9604810996563574,0.993127147766323,0.9982817869415808,0.0991028820094935,0.1907608721052392,0.0,0,0.0,582,0,61
exp2_fleet_sensitivity,P2_K15,20,P2,15,1.0,25.0,2.820883150533287,4.674690645647769,4.674690645647769,0.9554794520547946,0.9965753424657534,1.0,0.1007849239637671,0.1916062288933215,0.0,0,0.0,584,0,62
exp2_fleet_sensitivity,P2_K15,21,P2,15,1.0,25.0,2.784155307796728,4.381189025049238,4.381189025049238,0.9516129032258064,0.992831541218638,1.0,0.0979138485948242,0.2153769087005596,0.0,0,0.0,558,0,63
exp2_fleet_sensitivity,P2_K15,22,P2,15,1.0,25.0,2.861651338721894,4.742172587747674,4.742172587747674,0.965034965034965,0.9947552447552448,0.9982517482517482,0.1023646952956064,0.1995936731776695,0.0,0,0.0,572,0,64
exp2_fleet_sensitivity,P2_K15,23,P2,15,1.0,25.0,2.8724131154456063,4.946085938114664,4.946085938114664,0.943103448275862,0.9896551724137932,0.996551724137931,0.1048739968801131,0.2050843758794513,0.0,0,0.0,580,0,65
exp2_fleet_sensitivity,P2_K15,24,P2,15,1.0,25.0,2.807716063138088,4.397905137799029,4.397905137799029,0.9629005059021922,0.9932546374367622,1.0,0.1038726060058039,0.2241031491796695,0.0,0,0.0,593,0,66
exp2_fleet_sensitivity,P2_K15,25,P2,15,1.0,25.0,2.855137244864625,4.421476492628926,4.421476492628926,0.953020134228188,0.9865771812080536,0.9983221476510068,0.1050958091390246,0.192963134267148,0.0,0,0.0,596,0,67
exp2_fleet_sensitivity,P2_K15,26,P2,15,1.0,25.0,2.969386231568509,5.001539419834842,5.001539419834842,0.9343696027633852,0.9861830742659758,1.0,0.1021567895999431,0.1909254047639782,0.0,0,0.0,579,0,68
exp2_fleet_sensitivity,P2_K15,27,P2,15,1.0,25.0,2.799139380267675,4.151408306944234,4.151408306944234,0.9657657657657658,1.0,1.0,0.0941596617213867,0.1682964416914217,0.0,0,0.0,555,0,69
exp2_fleet_sensitivity,P2_K15,28,P2,15,1.0,25.0,2.90227293999714,4.833828491167486,4.833828491167486,0.9501779359430604,0.9804270462633452,0.99644128113879,0.0976167126491522,0.1667484830995821,0.0,0,0.0,562,0,70
exp2_fleet_sensitivity,P2_K15,29,P2,15,1.0,25.0,2.758900453777325,4.143585400203916,4.143585400203916,0.963917525773196,0.993127147766323,1.0,0.0994866362207394,0.1822399844540616,0.0,0,0.0,582,0,71
exp2_fleet_sensitivity,P0_K20,0,P0_legacy,20,1.0,25.0,3.155871364135495,5.093761038327216,5.093761038327216,0.9411764705882352,0.9948096885813148,1.0,0.0754439832006192,0.1666659308845024,0.0,0,0.0,578,0,42
exp2_fleet_sensitivity,P0_K20,1,P0_legacy,20,1.0,25.0,3.1799568515571823,5.093761038327216,5.093761038327216,0.9439252336448598,0.9981308411214952,1.0,0.0707396606674969,0.1771970825205454,0.0,0,0.0,535,0,43
exp2_fleet_sensitivity,P0_K20,2,P0_legacy,20,1.0,25.0,3.192969738418067,5.7257439034056645,5.7257439034056645,0.9380530973451328,0.9982300884955752,1.0,0.0761109164713036,0.156442081713742,0.0,0,0.0,565,0,44
exp2_fleet_sensitivity,P0_K20,3,P0_legacy,20,1.0,25.0,3.100778935894183,5.093761038326704,5.093761038326704,0.9499165275459098,0.998330550918197,0.998330550918197,0.0791875239597538,0.1357357941309558,0.0,0,0.0,599,0,45
exp2_fleet_sensitivity,P0_K20,4,P0_legacy,20,1.0,25.0,3.240873114856975,5.543699123328196,5.543699123328196,0.9306759098786828,0.9948006932409011,0.9982668977469672,0.0757122344637457,0.1518996408966841,0.0,0,0.0,577,0,46
exp2_fleet_sensitivity,P0_K20,5,P0_legacy,20,1.0,25.0,3.0687726697582542,5.00432402632788,5.00432402632788,0.9506398537477148,0.9981718464351006,1.0,0.0709878774858387,0.1410974375782281,0.0,0,0.0,547,0,47
exp2_fleet_sensitivity,P0_K20,6,P0_legacy,20,1.0,25.0,3.035824368148649,4.540874724738728,4.540874724738728,0.959409594095941,0.996309963099631,1.0,0.0720241491326754,0.1272991078091302,0.0,0,0.0,542,0,48
exp2_fleet_sensitivity,P0_K20,7,P0_legacy,20,1.0,25.0,3.2106408238992885,5.458405857989274,5.458405857989274,0.9425087108013938,0.9965156794425089,1.0,0.0785017707038144,0.1542928055747494,0.0,0,0.0,574,0,49
exp2_fleet_sensitivity,P0_K20,8,P0_legacy,20,1.0,25.0,3.1827064869304724,5.453563148573883,5.453563148573883,0.9398496240601504,0.9962406015037594,0.9962406015037594,0.0711434897605098,0.1370935530462503,0.0,0,0.0,532,0,50
