experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp3_demand_sensitivity,P0_K20_d0.5,10,P0,20,0.5,25.0,7.591829985937494,18.76204798903416,18.76204798903416,0.6736111111111112,0.7083333333333334,0.04459357793518174,0.3189592358745242,0.0,0,0.0,288,0,52
exp3_demand_sensitivity,P0_K20_d0.5,11,P0,20,0.5,25.0,7.906953170032434,19.39056443202654,19.39056443202654,0.6818181818181818,0.7167832167832168,0.045955030911445024,0.3396042820288298,0.0,0,0.0,286,0,53
exp3_demand_sensitivity,P0_K20_d0.5,12,P0,20,0.5,25.0,7.705064664775942,18.024169969011524,18.024169969011524,0.6642857142857143,0.7142857142857143,0.04317824727767967,0.30977657377675505,0.0,0,0.0,280,0,54
exp3_demand_sensitivity,P0_K20_d0.5,13,P0,20,0.5,25.0,7.2808865465545365,17.484462383384418,17.484462383384418,0.6866197183098591,0.7429577464788732,0.04418871025203634,0.35343724454797,0.0,0,0.0,284,0,55
exp3_demand_sensitivity,P0_K20_d0.5,14,P0,20,0.5,25.0,7.687068030794253,18.02416996901144,18.02416996901144,0.6838905775075987,0.7355623100303952,0.05206543395544304,0.3761685736384907,0.0,0,0.0,329,0,56
exp3_demand_sensitivity,P0_K20_d0.5,15,P0,20,0.5,25.0,7.917407215116151,18.170482932988776,18.170482932988776,0.6451612903225806,0.6953405017921147,0.042272683991638346,0.36163839924542296,0.0,0,0.0,279,0,57
exp3_demand_sensitivity,P0_K20_d0.5,16,P0,20,0.5,25.0,7.825024469229212,18.776778789351738,18.776778789351738,0.6438848920863309,0.7230215827338129,0.04269164097162517,0.3277690854272775,0.0,0,0.0,278,0,58
exp3_demand_sensitivity,P0_K20_d0.5,17,P0,20,0.5,25.0,8.079164518221658,19.42382816987939,19.42382816987939,0.6161971830985915,0.721830985915493,0.044378970321930375,0.3236729365018182,0.0,0,0.0,284,0,59
exp3_demand_sensitivity,P0_K20_d0.5,18,P0,20,0.5,25.0,7.72702941841904,19.189366805509565,19.189366805509565,0.6608996539792388,0.71280276816609,0.0466436659036434,0.35751132700657856,0.0,0,0.0,289,0,60
exp3_demand_sensitivity,P0_K20_d0.5,19,P0,20,0.5,25.0,7.12844872359012,17.94311091841735,17.94311091841735,0.7033639143730887,0.7584097859327217,0.049547586346843996,0.3443879256491952,0.0,0,0.0,327,0,61
exp3_demand_sensitivity,P0_K20_d0.5,20,P0,20,0.5,25.0,7.993362328233683,20.867178904366455,20.867178904366455,0.652027027027027,0.7331081081081081,0.04545826656829424,0.3155516596538081,0.0,0,0.0,296,0,62
exp3_demand_sensitivity,P0_K20_d0.5,21,P0,20,0.5,25.0,7.916774931652896,21.173066660844405,21.173066660844405,0.6642857142857143,0.7428571428571429,0.043932279875545655,0.3437675425558463,0.0,0,0.0,280,0,63
exp3_demand_sensitivity,P0_K20_d0.5,22,P0,20,0.5,25.0,8.10861894859062,19.838914905438777,19.838914905438777,0.6443661971830986,0.704225352112676,0.045471094485897305,0.3544534077625223,0.0,0,0.0,284,0,64
exp3_demand_sensitivity,P0_K20_d0.5,23,P0,20,0.5,25.0,8.010725367390949,18.890238165512145,18.890238165512145,0.65,0.6964285714285714,0.04510215035188235,0.3692775032919322,0.0,0,0.0,280,0,65
exp3_demand_sensitivity,P0_K20_d0.5,24,P0,20,0.5,25.0,7.420542796217927,17.89422221737084,17.89422221737084,0.6676737160120846,0.7341389728096677,0.05113657838987894,0.34458025749969984,0.0,0,0.0,331,0,66
exp3_demand_sensitivity,P0_K20_d0.5,25,P0,20,0.5,25.0,8.337591695654325,19.189366805508925,19.189366805508925,0.6165644171779141,0.6901840490797546,0.05063588335344589,0.33933148895144466,0.0,0,0.0,326,0,67
exp3_demand_sensitivity,P0_K20_d0.5,26,P0,20,0.5,25.0,8.615280306192977,20.288967389148098,20.288967389148098,0.6206896551724138,0.6793103448275862,0.04650281758027539,0.34690556378395465,0.0,0,0.0,290,0,68
exp3_demand_sensitivity,P0_K20_d0.5,27,P0,20,0.5,25.0,7.683482612445113,17.70300181027949,17.70300181027949,0.6475095785440613,0.685823754789272,0.03987413684284573,0.3192655449845207,0.0,0,0.0,261,0,69
exp3_demand_sensitivity,P0_K20_d0.5,28,P0,20,0.5,25.0,7.815334443839778,18.024169969011695,18.024169969011695,0.667910447761194,0.7313432835820896,0.042571863988023026,0.31729629273613286,0.0,0,0.0,268,0,70
exp3_demand_sensitivity,P0_K20_d0.5,29,P0,20,0.5,25.0,7.470904500643603,18.024169969012206,18.024169969012206,0.6666666666666666,0.7307692307692307,0.04641745163875467,0.3475111476988209,0.0,0,0.0,312,0,71
exp3_demand_sensitivity,P1_K20_d0.5,0,P1,20,0.5,25.0,2.57560466360738,3.899683992234799,3.899683992234799,1.0,1.0,0.03860203783157666,0.08157039531031185,0.0,0,0.0,305,0,42
exp3_demand_sensitivity,P1_K20_d0.5,1,P1,20,0.5,25.0,2.474632733307759,3.511054814417108,3.511054814417108,1.0,1.0,0.03437467918687957,0.06604659541386436,0.0,0,0.0,268,0,43
