policy,K,scenario_id,replication,capacity,mean_response_time,median_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
P0,35,P0_K35,0,2,2.5193720587560007,2.3607633676171247,3.384185903978505,3.564623453718651,0.9948096885813149,0.9982698961937716,1.0,0.04206805673110967,0.14354548539909273,0.0,0,0.0,578,0,42
P0,35,P0_K35,1,2,2.5232476110722755,2.3940131415963606,3.394686044370019,3.7736232532445513,0.9981308411214953,0.9981308411214953,1.0,0.039426803137494214,0.14101540081533623,0.0,0,0.0,535,0,43
P0,35,P0_K35,2,2,2.572456516697791,2.3959052466307185,3.4224994592314175,3.828114453184156,1.0,1.0,1.0,0.04249821652591513,0.12177024620519997,0.0,0,0.0,565,0,44
P0,35,P0_K35,3,2,2.553948961435394,2.4383620882127843,3.3946860443704665,3.8091108612892985,0.998330550918197,0.998330550918197,0.998330550918197,0.04432158071311107,0.11926754879936764,0.0,0,0.0,599,0,45
P0,35,P0_K35,4,2,2.601628775182777,2.4418893925577123,3.6319353413103386,3.8733629532460716,0.9948006932409013,0.9965337954939342,0.9982668977469671,0.04221865783418123,0.13813602162168465,0.0,0,0.0,577,0,46
P0,35,P0_K35,5,2,2.5497261753957647,2.4383620882127843,3.394686044370445,3.660615378473719,0.9981718464351006,0.9981718464351006,1.0,0.03975974395898185,0.12539873865147216,0.0,0,0.0,547,0,47
P0,35,P0_K35,6,2,2.5397861752343647,2.3940131415963606,3.3946860443707436,3.7736232532448923,0.998165137614679,0.998165137614679,1.0,0.040595248792308275,0.11383855126553032,0.0,0,0.0,545,0,48
P0,35,P0_K35,7,2,2.58258084033856,2.4383620882126777,3.4224994592321423,3.9360249141905967,0.9947735191637631,1.0,1.0,0.04383631106384676,0.12243358850450398,0.0,0,0.0,574,0,49
P0,35,P0_K35,8,2,2.5668321338061517,2.3940131415963606,3.4224994592321423,3.8484912114467407,0.9965217391304347,0.9965217391304347,0.9982608695652174,0.04325518768226125,0.1393035461062364,0.0,0,0.0,575,0,50
P0,35,P0_K35,9,2,2.553121759060667,2.394013141596041,3.422499459231439,3.7736232532445513,0.9944852941176471,0.9963235294117647,0.9981617647058824,0.04067886896038458,0.12115787408653318,0.0,0,0.0,544,0,51
