policy,K,scenario_id,replication,capacity,mean_response_time,median_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
P0,15,P0_K15,19,2,3.6040699870825494,3.173604556006353,5.568962135704254,6.382754562845889,0.9278350515463918,0.993127147766323,0.9948453608247423,0.10233183651655284,0.21031129972612894,0.0,0,0.0,582,0,61
P0,15,P0_K15,20,2,3.749835645132337,3.3802390311126373,5.56896213570468,6.731522745905494,0.9126712328767124,0.9845890410958904,0.9965753424657534,0.10437294153549898,0.21059636675055837,0.0,0,0.0,584,0,62
P0,15,P0_K15,21,2,3.617833646016574,3.1736045560059267,5.568962135704254,6.382754562845404,0.9332129963898917,0.9927797833935018,0.9945848375451264,0.10021215378252263,0.19285958564608371,0.0,0,0.0,554,0,63
P0,15,P0_K15,22,2,3.7292894946302764,3.3802849723026895,5.568962135704254,6.382754562845479,0.9248251748251748,0.9895104895104895,0.9982517482517482,0.10564703011822281,0.17196900935764645,0.0,0,0.0,572,0,64
P0,15,P0_K15,23,2,3.6951930908096178,3.3448686205706224,5.56896213570468,6.7315227459050675,0.9189655172413793,0.9879310344827587,0.9948275862068966,0.10803016345227666,0.23912589798130832,0.0,0,0.0,580,0,65
P0,15,P0_K15,24,2,3.7606156883607205,3.3802390311126373,5.780411266442589,6.731522745905238,0.9072512647554806,0.9915682967959528,0.9966273187183811,0.1076098380015515,0.22075885010125576,0.0,0,0.0,593,0,66
P0,15,P0_K15,25,2,3.6865360658899617,3.173604556006353,5.568962135704254,6.523050017780856,0.9256756756756757,0.9864864864864865,0.9983108108108109,0.10736268754358129,0.21937694201795502,0.0,0,0.0,592,0,67
P0,15,P0_K15,26,2,3.769885669716629,3.3841859039793576,5.940394840818785,6.7315227459050675,0.9050086355785838,0.9913644214162349,1.0,0.10522219419443897,0.19732398658756706,0.0,0,0.0,579,0,68
P0,15,P0_K15,27,2,3.78255432427808,3.477896293462379,5.892374602399144,6.690606026089505,0.9135135135135135,0.9945945945945946,0.9963963963963964,0.09776941895634554,0.2007438438470308,0.0,0,0.0,555,0,69
P0,15,P0_K15,28,2,3.742058542685269,3.380284972303116,5.572831744674637,6.5762880502553145,0.9270462633451957,0.9875444839857651,0.9928825622775801,0.10073813797131304,0.1970018952340899,0.0,0,0.0,562,0,70
P0,15,P0_K15,29,2,3.661267594460282,3.2226825979086016,5.568962135704254,6.382754562845889,0.9307282415630551,0.9928952042628775,0.9964476021314387,0.09922023509555955,0.18177934282456695,0.0,0,0.0,563,0,71
P0,20,P0_K20,0,2,3.155871364135495,2.665805644236343,5.093761038327216,6.027582753649199,0.9411764705882353,0.9948096885813149,1.0,0.07544398320061926,0.16666593088450243,0.0,0,0.0,578,0,42
