mean_response_time,p90_response_time,coverage_6min,coverage_8min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,cbd_mean_rt,cbd_coverage_6min,cbd_coverage_8min,non_cbd_mean_rt,non_cbd_coverage_6min,non_cbd_coverage_8min,random_seed,experiment_id,scenario_id,replication,policy,K,scenario_type
8.47313101205752,19.351936040187706,0.5655172413793104,0.6379310344827587,0.09476867414835319,0.5128790003151785,0.0,0,0.0,580,0,3.0598360738599144,0.987460815047022,0.9968652037617555,15.089380380965704,0.04980842911877394,0.19923371647509577,65,cbd_robustness,C_cbdonly_CBDONLY,23,CBD_ONLY,20,cbd_only
8.433266025652037,20.015470087106316,0.5649241146711635,0.6256323777403036,0.09445183113020005,0.494073282295453,0.0,0,0.0,593,0,2.917954511628372,0.9939024390243902,1.0,15.259764805273779,0.033962264150943396,0.16226415094339622,66,cbd_robustness,C_cbdonly_CBDONLY,24,CBD_ONLY,20,cbd_only
8.271305435261022,19.473762463611394,0.5733333333333334,0.6216666666666667,0.09537839937472185,0.5206273146326582,0.0,0,0.0,600,0,2.971582517828363,0.9881656804733728,1.0,15.10835255775048,0.03816793893129771,0.13358778625954199,67,cbd_robustness,C_cbdonly_CBDONLY,25,CBD_ONLY,20,cbd_only
8.752130970464444,19.939346291509423,0.5423728813559322,0.6016949152542372,0.09497089368717099,0.5111187333878215,0.0,0,0.0,590,0,2.982693798287169,0.9842271293375394,1.0,15.45144080042853,0.029304029304029304,0.1391941391941392,68,cbd_robustness,C_cbdonly_CBDONLY,26,CBD_ONLY,20,cbd_only
8.35748054637872,18.82535655110906,0.5315315315315315,0.609009009009009,0.08592172717988741,0.49631563592650496,0.0,0,0.0,555,0,2.9386842610633614,0.9965635738831615,1.0,14.330471906328604,0.01893939393939394,0.17803030303030304,69,cbd_robustness,C_cbdonly_CBDONLY,27,CBD_ONLY,20,cbd_only
8.617575287134713,20.024985561555923,0.5569395017793595,0.6298932384341637,0.08914507376807101,0.5051223376049263,0.0,0,0.0,562,0,3.0030392505358936,0.9869281045751634,1.0,15.328700393381737,0.04296875,0.1875,70,cbd_robustness,C_cbdonly_CBDONLY,28,CBD_ONLY,20,cbd_only
8.491035514639929,19.770213375838676,0.555921052631579,0.6200657894736842,0.09524554107172753,0.528617483162048,0.0,0,0.0,608,0,3.0129167885848416,0.9761194029850746,0.9850746268656716,15.213269116209357,0.040293040293040296,0.17216117216117216,71,cbd_robustness,C_cbdonly_CBDONLY,29,CBD_ONLY,20,cbd_only
8.162887900373198,18.91006357897622,0.5795847750865052,0.6384083044982699,0.08979941751582447,0.49337546723692427,0.0,0,0.0,578,0,2.950015590619922,0.9907692307692307,1.0,14.859265373376415,0.05138339920948617,0.17391304347826086,42,cbd_robustness,D_mixed_MIXED,0,MIXED,20,mixed
8.75644519717956,20.99931812499771,0.5470383275261324,0.6062717770034843,0.0911719715406509,0.46845807264687905,0.0,0,0.0,574,0,3.0262746982730278,0.9902912621359223,0.9967637540453075,15.438040231753588,0.03018867924528302,0.1509433962264151,43,cbd_robustness,D_mixed_MIXED,1,MIXED,20,mixed
8.396965464768101,19.86300921224902,0.5792163543441227,0.6303236797274276,0.09436674609378139,0.5199046593081318,0.0,0,0.0,587,0,2.940794121219962,0.9939024390243902,1.0,15.306711413354163,0.05405405405405406,0.16216216216216217,44,cbd_robustness,D_mixed_MIXED,2,MIXED,20,mixed
8.264346693290749,19.850286365706047,0.580267558528428,0.6404682274247492,0.09433294672401732,0.5349457187550446,0.0,0,0.0,598,0,2.9191452572028447,0.9941176470588236,0.9970588235294118,15.308410601313568,0.03488372093023256,0.17054263565891473,45,cbd_robustness,D_mixed_MIXED,3,MIXED,20,mixed
8.665249535362115,19.47376246361216,0.5545927209705372,0.6117850953206239,0.09123735943711604,0.5303451984311307,0.0,0,0.0,577,0,2.9760941186074508,0.990506329113924,0.9968354430379747,15.553269120398417,0.02681992337164751,0.14559386973180077,46,cbd_robustness,D_mixed_MIXED,4,MIXED,20,mixed
7.858144501351649,18.796293658121385,0.5886654478976234,0.6563071297989032,0.08398284966779104,0.4569791303118159,0.0,0,0.0,547,0,2.897530927689129,0.9936507936507937,1.0,14.593460344902054,0.03879310344827586,0.1896551724137931,47,cbd_robustness,D_mixed_MIXED,5,MIXED,20,mixed
8.66861884790457,20.25545474950131,0.5383275261324042,0.6062717770034843,0.09224451861736269,0.5243942396487816,0.0,0,0.0,574,0,2.9483151770304494,0.9933333333333333,1.0,14.931725056890835,0.040145985401459854,0.17518248175182483,48,cbd_robustness,D_mixed_MIXED,6,MIXED,20,mixed
8.518054339917436,19.15520272866587,0.5584642233856894,0.6055846422338569,0.09318627013761312,0.5136392369964312,0.0,0,0.0,573,0,3.0611667327876417,0.9905362776025236,1.0,15.275215947183625,0.0234375,0.1171875,49,cbd_robustness,D_mixed_MIXED,7,MIXED,20,mixed
8.139054326067823,19.812117826075408,0.583804143126177,0.6459510357815442,0.08408479083320054,0.45611006926262626,0.0,0,0.0,531,0,2.9279318635137264,0.9868852459016394,0.9967213114754099,15.171763844116493,0.03982300884955752,0.17256637168141592,50,cbd_robustness,D_mixed_MIXED,8,MIXED,20,mixed
7.899336773190847,18.86039329341429,0.604355716878403,0.6660617059891107,0.08718028079132764,0.49038350121366164,0.0,0,0.0,551,0,2.9765471631389655,0.9969040247678018,1.0,14.873288720764348,0.04824561403508772,0.19298245614035087,51,cbd_robustness,D_mixed_MIXED,9,MIXED,20,mixed
8.32117083745287,19.357348100561193,0.5789473684210527,0.6414473684210527,0.0963458226183034,0.5278436645872618,0.0,0,0.0,608,0,2.9874088574593487,0.9855072463768116,1.0,15.317930849231445,0.045627376425855515,0.17110266159695817,52,cbd_robustness,D_mixed_MIXED,10,MIXED,20,mixed
8.563089045564807,18.896851942489363,0.5229982964224872,0.6030664395229983,0.09457059425973952,0.5021811147203997,0.0,0,0.0,587,0,3.015604776675458,0.9804560260586319,0.996742671009772,14.645509297525631,0.02142857142857143,0.17142857142857143,53,cbd_robustness,D_mixed_MIXED,11,MIXED,20,mixed
8.33504190365226,19.913900598422742,0.5533453887884268,0.6166365280289331,0.08746667593837527,0.4842406354047687,0.0,0,0.0,553,0,2.9401574711458034,0.9866220735785953,0.9966555183946488,14.685712948216947,0.04330708661417323,0.16929133858267717,54,cbd_robustness,D_mixed_MIXED,12,MIXED,20,mixed
8.39753503872839,19.533090652624598,0.5679442508710801,0.6463414634146342,0.09059312563935511,0.5110533354155388,0.0,0,0.0,574,0,2.9576908339127557,0.9871794871794872,1.0,14.875517450569907,0.06870229007633588,0.22519083969465647,55,cbd_robustness,D_mixed_MIXED,13,MIXED,20,mixed
8.160066077418238,19.30745623068219,0.5797788309636651,0.6382306477093207,0.10023267371144391,0.5190025651485884,0.0,0,0.0,633,0,2.919085664214627,0.9915254237288136,1.0,14.809912193095938,0.05734767025089606,0.17921146953405018,56,cbd_robustness,D_mixed_MIXED,14,MIXED,20,mixed
8.248027571806475,19.15710393112184,0.5818505338078291,0.6352313167259787,0.08694716751603647,0.49730915954776506,0.0,0,0.0,562,0,2.963628214773822,0.9875389408099688,1.0,15.286584391754527,0.04149377593360996,0.14937759336099585,57,cbd_robustness,D_mixed_MIXED,15,MIXED,20,mixed
7.837714405126211,18.755784330877873,0.578268876611418,0.6574585635359116,0.08460435414989792,0.46645180693000626,0.0,0,0.0,543,0,2.9961473791015907,0.9743589743589743,1.0,14.376973764951675,0.04329004329004329,0.19480519480519481,58,cbd_robustness,D_mixed_MIXED,16,MIXED,20,mixed
8.462694470470181,20.283131198827512,0.5726643598615917,0.6366782006920415,0.09104693965089795,0.5079107654123743,0.0,0,0.0,578,0,3.0033725157443816,0.9875776397515528,0.9937888198757764,15.329497866648722,0.05078125,0.1875,59,cbd_robustness,D_mixed_MIXED,17,MIXED,20,mixed
