,1,5,6,7,9,10,13,14,17,18,19,20,22,23,24,25,26,28,30,32,33,34,50,52,76,84,90,94,108,114
Engine 33/Ladder 9,1.5680741826222802,0.7695740626044291,0.6924570121116789,0.9156974774702119,0.48109664005285524,1.6967843616300582,0.8732940349801358,1.7535134143934317,2.017957166548864,2.539126658947358,3.6840583613421027,3.6648835988895674,4.085407477540344,5.097878010969258,4.885109812681601,5.8082433964800275,6.1308950950324155,5.7870507573467815,7.206641991765103,6.9300389560347675,8.33825113841119,9.939698275332363,12.405172964919634,11.116137162638744,3.345515194716439,2.2305934736081485,2.7158961622281925,2.350012929199633,3.7538542611203725,5.055500908868552
Battalion 6/Ladder 3,1.998982158986181,1.2210632706842268,0.678649611906455,1.2533555907210676,0.5683805172448633,1.3655656563888496,0.43067064947722067,1.3142739954497669,1.5805369151625894,2.0993389479144957,3.239838017039173,3.224419025175729,3.6336683811842714,4.651625928922345,4.437062980438948,5.369163047466326,5.680466130541054,5.335358558685246,6.7554249548932175,6.478583235033089,7.886726955665439,9.487966637949599,11.953643059156972,10.670164922230809,3.789577664248475,2.6445372485219667,2.8054764640327257,2.2539958746139144,3.5119294467134528,4.6830760000630365
Squad 18,1.814795571629735,1.2622855754578968,0.12015114186946857,1.574338225051452,1.0567837955164137,1.1091370222487473,0.8693715413396315,1.3947364518123184,1.9199746149959045,2.1448158295853372,3.5025165895076995,3.250933490431276,3.781565051754184,4.886195650316534,4.509390470461149,5.6424412016683165,5.775879943162132,5.489124637720021,6.862651972042854,6.637584518370837,8.000143488429655,9.609033319747917,12.098787970536103,10.887886599378325,3.821629627622501,2.808158949658035,3.3329838270378906,2.83366471301929,4.068150010720645,5.12458611966816
Engine 34/Ladder 21,3.3352563875161794,2.7763788940005143,1.613943946558157,2.9181951036999143,2.2045351225810728,0.4998295238781032,1.4282346118066238,0.5812020272734123,1.3764633098016266,0.7580003645532691,2.3721289960588656,1.7546272132233276,2.4112515975782287,3.619319926964219,3.0292195591448214,4.428070131830946,4.302514134685544,4.082136918188532,5.392128739083424,5.223019073692835,6.529400617916714,8.139356852825198,10.644979560904643,9.522484904566635,5.3556560313113115,4.286541362610592,4.215081430952339,3.3553568230125688,3.9999271013053193,4.392735406241588
Engine 26,3.2011363815583502,2.5599772778367456,1.4829278802096308,2.624387860229268,1.890316751697412,0.6186619382869719,1.0864083899028487,0.1849434354107672,1.0154722558141465,0.7577565096711355,2.2342796469706196,1.871916469464736,2.4090542606714873,3.5605880953742837,3.1230996745876607,4.347011046207802,4.388813515744727,4.111748497724329,5.475676297720943,5.2597282714834215,6.613268444898561,8.222377668260554,10.714429614005498,9.529979779318886,5.147242695877096,4.02798273148801,3.829744297900522,2.9564336997957716,3.629348519005148,4.1430890338948725
Battalion 7/Engine 3/Ladder 12,2.3112672317135035,1.7123731190166362,0.5949127245202263,1.9039956096645876,1.249931934429458,0.6933464298518551,0.6862174244490843,0.9056261494706396,1.5168895375455103,1.6481118587542354,3.0379032735297775,2.755817231743467,3.289196503129219,4.408249020308703,4.012788973184102,5.174435740985802,5.279175227125477,4.9957209994244485,6.366028111044547,6.144142536436717,7.503571494820174,9.11256310087721,11.60322659811331,10.401527702895224,4.293046463551673,3.2314165683344913,3.459236155303813,2.8042530252973417,3.8634364940916788,4.752595269739166
Engine 1/Ladder 24,2.8877236025230952,2.2370642202261815,1.1789971373596662,2.3138716421260326,1.5878754740379581,0.5684058133111431,0.802811141740561,0.32470537507267094,1.0678272377770852,1.0737029930795823,2.473465440194357,2.193080672901982,2.7050599893278378,3.8302758962064685,3.4392804652505937,4.603711603727653,4.702193266277522,4.411899479711399,5.787675129020121,5.560350310801667,6.9247197205982784,8.533044979986595,11.021257360125514,9.818260273251168,4.82432066477956,3.7090757692448997,3.605738664818626,2.79190148413375,3.608089303468225,4.284532703283332
Engine 14,2.2356088161712173,1.521957464492796,0.663649662885496,1.5989882278174183,0.9010333639288811,1.0337004476065565,0.34535944393787327,0.9944156320713458,1.3908157895739834,1.7792353066722697,3.01043416919637,2.904787000498924,3.3529319552626666,4.410791272043013,4.132515131848164,5.149305381694048,5.38480263693198,5.060055482678115,6.464667427214757,6.20653541352582,7.598845961963649,9.203532282133176,11.678825055223868,10.425484677745864,4.105605988587063,2.9819573577983642,3.081398944940603,2.436348492636743,3.562150214679069,4.5816348257509985
Engine 16/Ladder 7,2.805977918740294,1.9904333171475417,1.3491339581827466,1.8321994867084752,1.0905954994978935,1.3423459687854358,0.3844532116559961,0.8361274070006656,0.7777227669856346,1.5273338668692311,2.4482624408868103,2.6099608393513685,2.903778788295834,3.8645752382532637,3.755079764544272,4.56732003555707,4.969187526732329,4.586862420609884,6.030383141104363,5.722323575837611,7.153853640081586,8.746833003850254,11.195716934482444,9.880647372816835,4.497690124302262,3.279513160811545,2.8368710264206585,1.9946610801778797,2.922596059398868,3.9010310731992344
Engine 21,3.3426412572138497,2.5346179863827083,1.8094236178782686,2.3522530600777163,1.6218712452272834,1.4543875594862752,0.9130554449721655,0.7252286409359369,0.2370994874803252,1.1636365968078666,1.9040828333084332,2.162067984423243,2.379174847331832,3.3203383802859654,3.251973260940242,4.026349677204863,4.447654518735217,4.05075843513,5.501683697966557,5.183075518838554,6.621456240426025,8.211080135990976,10.655004217557241,9.336600269136794,5.0324180335735695,3.799214831887994,3.1112356536318635,2.1331085441240605,2.726183712982661,3.4515799833014644
